timestamp,axis1,axis2,axis3,steps,lux,inclineoff,inclinestanding,inclinesitting,inclinelying
2012-04-04T14:24:20Z,0,0,0,0,0,10,0,0,0
2012-04-04T14:24:30Z,45,125,14,3,0,7,0,0,3
2012-04-04T14:24:40Z,0,69,21,0,0,8,0,0,2
2012-04-04T14:24:50Z,1,81,11,0,0,3,0,0,7
2012-04-04T14:25:00Z,69,336,190,1,0,1,0,2,7
2012-04-04T14:25:10Z,263,486,211,2,0,0,10,0,0
2012-04-04T14:25:20Z,136,133,51,4,0,0,10,0,0
2012-04-04T14:25:30Z,61,45,3,2,0,4,0,0,6
2012-04-04T14:25:40Z,3,11,0,0,0,3,0,0,7
2012-04-04T14:25:50Z,65,58,0,2,0,3,0,0,7
2012-04-04T14:26:00Z,94,142,13,4,0,0,10,0,0
2012-04-04T14:26:10Z,40,169,34,2,0,1,0,0,9
2012-04-04T14:26:20Z,83,173,38,4,0,0,10,0,0
2012-04-04T14:26:30Z,0,0,0,0,0,0,0,0,10
2012-04-04T14:26:40Z,33,52,0,2,0,3,0,0,7
2012-04-04T14:26:50Z,25,16,5,0,0,0,0,0,10
2012-04-04T14:27:00Z,43,19,2,1,0,1,0,0,9
2012-04-04T14:27:10Z,44,59,0,2,0,2,0,0,8
2012-04-04T14:27:20Z,192,165,170,0,0,0,10,0,0
2012-04-04T14:27:30Z,230,166,139,1,0,0,10,0,0
2012-04-04T14:27:40Z,0,0,0,0,0,10,0,0,0
2012-04-04T14:27:50Z,131,49,39,0,0,0,10,0,0
2012-04-04T14:28:00Z,37,53,14,1,0,1,0,0,9
2012-04-04T14:28:10Z,22,27,0,2,0,3,0,0,7
2012-04-04T14:28:20Z,32,33,0,1,0,4,0,0,6
2012-04-04T14:28:30Z,20,15,0,1,0,1,0,0,9
2012-04-04T14:28:40Z,63,40,0,5,0,5,0,0,5
2012-04-04T14:28:50Z,238,176,274,2,0,0,10,0,0
2012-04-04T14:29:00Z,25,26,0,1,0,7,0,0,3
2012-04-04T14:29:10Z,6,14,0,0,0,1,0,0,9
2012-04-04T14:29:20Z,31,8,0,3,0,2,0,0,8
2012-04-04T14:29:30Z,27,42,0,2,0,4,0,0,6
2012-04-04T14:29:40Z,14,67,11,0,0,0,0,0,10
2012-04-04T14:29:50Z,273,312,163,3,0,0,10,0,0
2012-04-04T14:30:00Z,21,35,0,1,0,3,0,0,7
2012-04-04T14:30:10Z,414,161,300,3,0,0,10,0,0
2012-04-04T14:30:20Z,16,13,0,1,0,1,0,0,9
2012-04-04T14:30:30Z,11,76,25,0,0,0,0,0,10
2012-04-04T14:30:40Z,0,19,0,0,0,0,0,0,10
2012-04-04T14:30:50Z,698,557,431,6,0,0,10,0,0
2012-04-04T14:31:00Z,976,804,659,11,0,0,10,0,0
2012-04-04T14:31:10Z,293,624,654,4,0,0,10,0,0
2012-04-04T14:31:20Z,720,1269,1119,7,0,0,10,0,0
2012-04-04T14:31:30Z,1063,887,882,7,0,0,10,0,0
2012-04-04T14:31:40Z,1290,636,834,6,0,0,10,0,0
2012-04-04T14:31:50Z,287,451,242,2,0,0,10,0,0
2012-04-04T14:32:00Z,0,0,0,0,0,0,0,0,10
2012-04-04T14:32:10Z,0,0,0,0,0,0,0,0,10
2012-04-04T14:32:20Z,0,0,0,0,0,0,0,0,10
2012-04-04T14:32:30Z,0,0,0,0,0,6,0,0,4
2012-04-04T14:32:40Z,0,0,0,0,0,2,0,0,8
2012-04-04T14:32:50Z,0,0,0,0,0,0,0,0,10
2012-04-04T14:33:00Z,0,0,0,0,0,3,0,0,7
2012-04-04T14:33:10Z,3,107,35,1,0,8,0,0,2
2012-04-04T14:33:20Z,4,57,18,0,0,8,0,0,2
2012-04-04T14:33:30Z,0,0,0,0,0,0,0,0,10
2012-04-04T14:33:40Z,0,0,0,0,0,0,0,0,10
2012-04-04T14:33:50Z,0,55,3,0,0,1,0,0,9
2012-04-04T14:34:00Z,914,598,766,7,61,0,10,0,0
2012-04-04T14:34:10Z,581,286,821,5,60,0,10,0,0
2012-04-04T14:34:20Z,1119,523,633,5,112,0,10,0,0
2012-04-04T14:34:30Z,706,554,617,5,109,0,10,0,0
2012-04-04T14:34:40Z,947,697,903,6,101,0,10,0,0
2012-04-04T14:34:50Z,899,632,1356,6,64,0,10,0,0
2012-04-04T14:35:00Z,559,577,1115,5,67,0,10,0,0
2012-04-04T14:35:10Z,893,850,887,8,0,0,10,0,0
2012-04-04T14:35:20Z,827,997,743,10,0,0,10,0,0
2012-04-04T14:35:30Z,1660,1200,722,9,28,0,10,0,0
2012-04-04T14:35:40Z,413,372,273,2,0,0,10,0,0
2012-04-04T14:35:50Z,0,0,0,0,0,0,0,0,10
2012-04-04T14:36:00Z,0,0,0,0,0,0,0,0,10
2012-04-04T14:36:10Z,0,0,0,0,0,0,0,0,10
2012-04-04T14:36:20Z,0,0,0,0,0,0,0,0,10
2012-04-04T14:36:30Z,0,0,0,0,0,0,0,0,10
2012-04-04T14:36:40Z,0,0,0,0,0,3,0,0,7
2012-04-04T14:36:50Z,0,2,0,0,0,2,0,0,8
2012-04-04T14:37:00Z,0,0,0,0,0,10,0,0,0
2012-04-04T14:37:10Z,141,100,47,1,0,0,10,0,0
2012-04-04T14:37:20Z,1146,854,695,10,31,0,10,0,0
2012-04-04T14:37:30Z,1504,920,621,7,388,0,10,0,0
2012-04-04T14:37:40Z,1496,664,769,3,2332,0,10,0,0
2012-04-04T14:37:50Z,865,331,577,1,738,0,10,0,0
